Time,x,y,z,Speedbreaker,Pothole
637.741,-0.72,2.3,10.08,0,0
637.816,-0.76,1.95,9.28,0,0
637.883,-1.18,2.11,10.15,0,0
637.951,-0.76,2.22,9.15,0,0
638.021,-0.38,2.22,9.15,0,0
638.093,-0.95,2.3,8.62,0,0
638.157,-1.31,2.18,9.49,0,0
638.222,-0.8,1.92,8.77,0,0
638.283,-0.34,1.88,9.58,0,0
638.354,-0.76,1.76,8.96,0,0
638.417,-0.76,1.73,8.66,0,0
638.479,-0.95,1.88,9.7,0,0
638.542,-1.54,2.03,10.34,0,0
638.611,-1.31,2.03,9.08,0,0
638.675,-0.72,1.88,8.88,0,0
638.742,-0.65,1.73,7.97,0,0
638.812,-1.18,1.92,9.66,0,0
638.878,-1.33,2.07,9.38,0,0
638.943,-1.12,2.07,8.69,0,0
639.011,-0.61,1.76,8.54,0,0
639.076,-0.57,1.61,8.2,0,0
639.141,-1.04,2.07,10.46,0,0
639.211,-0.38,2.68,7.55,0,0
639.281,-0.99,3.06,9.28,0,0
639.351,-0.31,2.98,8.08,0,0
639.421,-0.42,2.6,8.43,0,0
639.486,-0.57,2.79,8.88,0,0
639.548,-0.34,3.21,8.88,0,0
639.611,0.19,3.34,8.5,0,0
639.676,0.34,3.3,9.19,0,0
639.741,0.04,3.3,7.59,0,0
639.811,-0.61,3.72,9.62,0,0
639.883,0.08,3.45,7.44,0,0
639.952,0.19,3.34,8.5,0,0
640.023,0.69,3.34,7.7,0,0
640.091,0.23,3.15,8.69,0,0
640.166,0.34,3.11,9.43,0,0
640.231,0.19,3.49,9.53,0,0
640.302,-0.61,3.38,8.12,0,0
640.367,0.08,3.3,8.24,0,0
640.433,0.84,3.34,8.54,0,0
640.514,1.04,2.91,8.43,0,0
640.586,1.12,3.06,8.5,0,0
640.652,0.11,3.6,9,0,0
640.723,-0.38,3.72,8.81,0,0
640.787,-0.08,3.02,7.01,0,0
640.85,0.57,2.91,10.04,0,0
640.914,0.91,2.79,8.58,0,0
640.977,-0.23,2.37,8.66,0,0
641.043,0.65,2.83,8.12,0,0
641.111,0.69,4.44,8.16,0,0
641.177,0.8,5.09,7.04,0,0
641.242,0.99,4.18,8.85,0,0
641.314,0.84,3.83,8.35,0,0
641.378,0.61,3.26,7.63,0,0
641.443,1.31,3.79,8.62,0,0
641.505,1.12,4.52,8.08,0,0
641.572,0.11,4.02,8.24,0,0
641.643,0.65,3.17,7.74,0,0
641.71,1.46,4.4,8.85,0,0
641.773,0.99,4.18,7.25,0,0
641.841,0.61,3.72,9.53,0,0
641.911,0.72,3.95,7.25,0,0
641.983,0.95,4.06,8.01,0,0
642.048,1.38,3.91,8.54,0,0
642.113,0.53,3.87,9.15,0,0
642.179,0.42,3.87,7.01,0,0
642.242,0.53,4.33,8.92,0,0
642.311,0.46,3.87,7.08,0,0
642.381,0.5,3.15,8.81,0,0
642.451,0.84,3.68,8.81,0,0
642.526,-0.19,4.14,8.35,0,0
642.59,-0.11,3.41,7.7,0,0
642.653,0.5,3.26,8.69,0,0
642.717,0.34,3.26,8.54,0,0
642.785,0.15,3.34,8.27,0,0
642.85,-0.31,3.17,8.27,0,0
642.911,0.38,3.49,8.43,0,0
642.976,0.53,3.26,8.47,0,0
643.042,1.23,3.99,8.12,0,0
643.113,0.72,5.28,8.35,0,0
643.178,-0.19,4.25,8.2,0,0
643.241,0.23,3.38,7.7,0,0
643.312,1.84,4.67,7.82,0,0
643.384,2.03,4.63,8.08,0,0
643.448,0.76,3.99,8.43,0,0
643.512,0.23,3.87,8.58,0,0
643.583,0.61,4.56,8.27,0,0
643.649,1.42,4.21,7.7,0,0
643.713,1.69,3.72,8.47,0,0
643.779,1.08,3.87,8.47,0,0
643.842,0.65,4.56,8.77,0,0
643.911,0.46,4.94,8.35,0,0
643.981,1.23,3.91,7.74,0,0
644.053,2.22,3.76,7.01,0,0
644.117,1.84,4.79,8.96,0,0
644.182,0.5,5.09,7.65,0,0
644.252,-0.46,4.44,7.74,0,0
644.323,1.69,4.48,7.16,0,0
644.387,2.03,4.25,7.7,0,0
644.451,1.65,4.33,10.92,0,0
644.522,0.61,4.56,5.63,0,0
644.587,-0.04,4.02,9.3,0,0
644.651,1.53,4.52,6.17,0,0
644.723,0.72,4.9,9.15,0,0
644.787,1.46,4.67,7.27,0,0
644.853,0.95,4.02,7.82,0,0
644.922,1.57,3.99,7.63,0,0
645.001,0.65,4.21,8.85,0,0
645.074,0.34,4.56,7.65,0,0
645.137,0.23,4.86,8.35,0,0
645.206,1.04,4.52,7.93,0,0
645.268,1.04,4.14,8.88,0,0
645.331,0.89,4.02,7.89,0,0
645.401,0.5,3.64,8.24,0,0
645.465,0.72,3.6,8.05,0,0
645.531,0.38,3.79,9.15,0,0
645.601,0.23,3.57,7.74,0,0
645.671,0.65,3.45,8.27,0,0
645.733,0.53,3.79,8.43,0,0
645.801,0.11,3.99,8.47,0,0
645.873,-0.34,3.91,8.73,0,0
645.941,0.27,3.72,8.05,0,0
646.012,0.72,3.68,8.62,0,0
646.079,0.84,3.57,7.93,0,0
646.143,0.42,3.68,8.35,0,0
646.211,0.5,3.76,8.08,0,0
646.281,0.11,3.53,8.77,0,0
646.351,0.53,3.64,8.35,0,0
646.416,0.04,3.87,8.62,0,0
646.481,0.38,3.79,7.97,0,0
646.543,0.65,3.95,8.35,0,0
646.613,0.38,3.95,8.16,0,0
646.681,0.27,3.87,8.16,0,0
646.753,0.61,3.87,7.89,0,0
646.822,0.91,4.18,7.97,0,0
646.885,0.69,4.67,8.39,0,0
646.948,0.61,4.56,7.16,0,0
647.012,0.99,4.29,8.43,0,0
647.076,1.27,4.56,7.93,0,0
647.141,1.04,4.52,8.2,0,0
647.211,0.99,4.25,7.59,0,0
647.277,0.69,4.52,8.54,0,0
647.34,0.34,4.29,7.35,0,0
647.4,0.89,3.91,8.16,0,0
647.462,1.42,4.21,7.74,0,0
647.531,0.8,4.18,8.58,0,0
647.594,0.5,4.1,7.93,0,0
647.661,0.91,4.4,7.97,0,0
647.725,0.95,4.37,8.2,0,0
647.791,1.31,4.29,8.05,0,0
647.861,1.14,4.4,8.85,0,0
647.932,0.89,4.25,7.55,0,0
648.003,0.8,4.33,8.16,0,0
648.067,0.95,4.1,8.12,0,0
648.133,0.8,3.49,8.35,0,0
648.205,0.3,2.87,8.92,0,0
648.271,0.38,3.06,7.97,0,0
648.343,0.15,3.38,8.5,0,0
648.407,0.57,3.34,8.54,0,0
648.471,0.46,3.41,8.39,0,0
648.541,0.15,3.17,7.86,0,0
648.611,0.69,3.34,8.39,0,0
648.681,0.19,3.34,8.73,0,0
648.751,0.46,3.06,8.69,0,0
648.823,0.65,3.41,9.08,0,0
648.893,0.23,3.38,8.16,0,0
648.961,0.65,3.49,9.04,0,0
649.033,0.38,3.3,8.66,0,0
649.106,0.42,2.72,8.05,0,0
649.168,0.57,2.98,8.69,0,0
649.23,0.04,3.06,8.62,0,0
649.294,-0.19,2.72,8.92,0,0
649.361,0.65,2.56,8.08,0,0
649.433,0.27,3.45,9.04,0,0
649.507,-0.15,2.98,6.85,0,0
649.573,0.61,2.22,7.82,0,0
649.636,0.65,2.41,8.85,0,0
649.702,0.08,3.02,9.85,0,0
649.764,-0.95,2.76,7.4,0,0
649.826,-0.38,2.07,9.49,0,0
649.892,0.3,2.83,10.23,0,0
649.963,-0.04,3.79,8.81,0,0
650.026,-0.5,3.79,8.5,0,0
650.092,-0.08,3.02,8.73,0,0
650.166,0,2.64,8.27,0,0
650.231,0.15,2.64,8.16,0,0
650.3,0.15,2.68,8.66,0,0
650.363,0.3,3.26,8.27,0,0
650.431,0.15,3.83,8.62,0,0
650.503,0.46,4.67,7.7,0,0
650.568,0.3,4.25,8.88,0,0
650.632,1.14,4.33,8.05,0,0
650.7,1.18,4.56,8.12,0,0
650.762,1.12,4.02,8.24,0,0
650.831,0.99,4.1,8.16,0,0
650.901,1.08,4.21,7.59,0,0
650.971,0.95,3.76,8.27,0,0
651.043,1.38,3.95,8.12,0,0
651.125,0.57,3.64,8.5,0,0
651.192,0.46,3.15,8.39,0,0
651.255,0.42,3.11,8.31,0,0
651.318,0.34,3.26,8.69,0,0
651.383,0.5,3.15,8.81,0,0
651.451,0.65,3.11,8.31,0,0
651.522,0.65,3.21,8.43,0,0
651.592,0.3,3.02,8.73,0,0
651.664,0.27,2.64,8.73,0,0
651.74,0.8,2.91,8.43,0,0
651.804,0.23,3.06,8.39,0,0
651.865,-0.08,2.79,8.62,0,0
651.936,0.65,2.72,9.04,0,0
652.002,0.53,2.91,8.81,0,0
652.073,0.04,2.76,8.85,0,0
652.136,0.04,2.6,9.23,0,0
652.199,0.46,2.3,8.39,0,0
652.26,0.08,2.49,9.47,0,0
652.33,0,2.68,7.93,0,0
652.395,-0.11,2.72,9.43,0,0
652.461,0.3,2.79,8.47,0,0
652.533,0.19,2.87,8.77,0,0
652.597,0.23,2.64,8.62,0,0
652.662,0.27,2.6,9.11,0,0
652.731,0.42,3.02,8.85,0,0
652.801,-0.08,2.96,8.73,0,0
652.871,0.76,3.11,8.01,0,0
652.941,0.89,3.91,8.12,0,0
653.011,0.65,4.71,7.97,0,0
653.076,0.3,3.45,9,0,0
653.141,1.88,4.02,7.27,0,0
653.203,1.27,4.52,7.93,0,0
653.271,0.89,3.87,8.81,0,0
653.341,1.5,3.99,7.12,0,0
653.41,0.61,4.21,8.62,0,0
653.472,0.99,4.02,8.08,0,0
653.538,1.42,4.06,7.46,0,0
653.603,0.89,4.29,8.2,0,0
653.668,1.04,3.95,7.82,0,0
653.731,1.33,4.25,8.35,0,0
653.803,0.65,4.21,8.24,0,0
653.872,0.91,4.4,7.93,0,0
653.936,0.95,4.82,7.31,0,0
654.002,0.76,4.63,8.35,0,0
654.073,1.04,4.63,7.74,0,0
654.142,0.76,4.79,7.89,0,0
654.201,0.57,4.4,7.08,0,0
654.264,1.04,4.63,8.77,0,0
654.335,0.8,4.52,7.7,0,0
654.401,0.69,4.29,8.35,0,0
654.463,0.65,4.56,7.7,0,0
654.527,0.72,5.05,8.24,0,0
654.589,0.5,4.79,7.44,0,0
654.65,0.84,4.44,8.24,0,0
654.721,0.91,4.6,7.65,0,0
654.791,0.46,4.37,7.89,0,0
654.862,0.53,4.02,8.05,0,0
654.935,0.57,3.91,8.5,0,0
654.999,0.61,4.02,8.12,0,0
655.063,0.72,4.21,8.08,0,0
655.132,0.89,4.37,8.35,0,0
655.195,0.91,4.67,7.74,0,0
655.259,0.91,4.33,7.46,0,0
655.322,1.14,4.21,8.24,0,0
655.391,0.95,4.52,7.97,0,0
655.463,0.72,4.18,8.31,0,0
655.527,1.14,4.37,8.24,0,0
655.591,0.76,4.48,7.86,0,0
655.661,0.61,4.37,9.38,0,0
655.731,1.04,4.18,6.93,0,0
655.803,0.95,4.02,8.39,0,0
655.867,1.27,3.99,7.25,0,0
655.93,0.8,4.29,8.77,0,0
655.993,0.61,4.06,7.82,0,0
656.059,1.12,4.02,7.5,0,0
656.122,1.23,4.56,8.54,0,0
656.204,1.31,4.29,7.5,0,0
656.272,1.46,4.48,8.24,0,0
656.335,1.42,4.71,7.7,0,0
656.401,1.31,4.79,8.5,0,0
656.471,1.18,4.71,7.59,0,0
656.541,1.61,4.67,7.46,0,0
656.607,1.23,4.79,8.01,0,0
656.671,0.99,4.48,7.25,0,0
656.735,1.27,4.63,8.73,0,0
656.798,1.23,4.56,7.59,0,0
656.863,1.61,4.63,7.89,0,0
656.933,1.38,4.75,7.65,0,0
656.997,1.23,4.71,8.5,0,0
657.062,1.42,4.79,8.08,0,0
657.131,1.18,4.52,7.21,0,0
657.197,1.53,4.6,7.78,0,0
657.261,1.08,4.63,8.01,0,0
657.331,0.89,3.87,7.5,0,0
657.403,1.46,4.21,8.43,0,0
657.467,1.04,4.56,7.55,0,0
657.532,0.95,4.1,7.74,0,0
657.601,1.38,4.18,7.97,0,0
657.671,0.95,4.1,7.78,0,0
657.737,0.8,3.79,8.39,0,0
657.802,0.95,3.83,8.24,0,0
657.868,0.91,3.87,8.73,0,0
657.934,0.99,4.02,8.24,0,0
658.001,0.76,3.91,7.82,0,0
658.074,0.65,3.6,8.54,0,0
658.138,0.8,3.11,7.93,0,0
658.2,0.46,3.21,8.31,0,0
658.262,0.42,3.38,8.81,0,0
658.334,0.5,3.3,8.85,0,0
658.398,0.38,3.45,8.66,0,0
658.461,0.15,3.41,8.54,0,0
658.531,0.42,3.34,8.2,0,0
658.601,0.11,3.64,8.24,0,0
658.671,0.04,3.41,8.88,0,0
658.741,0.11,3.02,8.62,0,0
658.812,0.23,3.34,8.27,0,0
658.883,-0.04,3.26,8.39,0,0
658.947,-0.34,2.76,9.66,0,0
659.012,0.11,2.37,7.25,0,0
659.075,0.08,2.98,9.04,0,0
659.137,-0.08,3.45,9.08,0,0
659.2,-0.46,2.53,8.01,0,0
659.262,0.65,2.56,9,0,0
659.331,0.3,2.83,8.05,0,0
659.403,-0.72,2.83,8.31,0,0
659.468,-0.19,2.79,9.19,0,0
659.534,-0.19,3.17,9.08,0,0
659.601,-0.19,3.6,9.04,0,0
659.663,0.19,4.33,8.27,0,0
659.731,-0.15,4.29,8.47,0,0
659.801,0.46,3.26,7.63,0,0
659.873,1.33,3.79,9.19,0,0
659.942,1.08,3.83,7.97,0,0
660.013,0.61,3.15,8.24,0,0
660.083,1.31,3.72,8.66,0,0
660.152,1.14,4.33,8.2,0,0
660.221,0.57,4.14,7.65,0,0
660.292,1.14,4.25,7.82,0,0
660.363,0.76,4.14,7.59,0,0
660.427,0.99,4.14,8.5,0,0
660.496,0.84,3.76,7.74,0,0
660.561,1.04,4.14,8.43,0,0
660.633,0.72,4.29,8.16,0,0
660.698,1.04,4.06,7.46,0,0
660.763,1.14,4.06,8.16,0,0
660.825,0.65,4.06,8.5,0,0
660.897,0.15,3.26,7.82,0,0
660.961,0.42,3.17,9.15,0,0
661.022,0.38,3.6,8.08,0,0
661.091,-0.38,3.45,9.19,0,0
661.162,0.34,3.02,8.73,0,0
661.234,0.46,3.21,8.47,0,0
661.301,0.04,3.26,8.16,0,0
661.364,-0.04,3.06,8.77,0,0
661.426,0.27,2.96,8.62,0,0
661.49,0.11,3.15,8.58,0,0
661.552,-0.15,3.41,8.81,0,0
661.621,-0.34,3.11,8.62,0,0
661.692,0.11,3.17,8.69,0,0
661.762,-0.15,3.38,8.73,0,0
661.833,-0.34,2.91,8.31,0,0
661.899,0.15,2.98,8.73,0,0
661.963,0,3.26,8.5,0,0
662.039,-0.5,3.06,8.66,0,0
662.101,0,2.96,8.81,0,0
662.16,0,3.17,9.49,0,0
662.221,-0.08,3.41,9,0,0
662.292,-0.11,3.15,8.39,0,0
662.363,0.11,3.21,8.92,0,0
662.428,-0.08,3.06,7.46,0,0
662.495,-0.19,2.83,8.92,0,0
662.561,-0.08,2.91,9.3,0,0
662.633,-0.65,2.98,8.96,0,0
662.698,-0.19,3.11,8.31,0,0
662.762,-0.04,3.45,8.77,0,0
662.831,-0.23,3.21,8.16,0,0
662.901,0.23,2.41,7.35,0,0
662.965,0.57,2.76,10.23,0,0
663.029,0.42,2.91,8.24,0,0
663.092,-0.27,2.6,8.08,0,0
663.163,0.8,3.45,9.08,0,0
663.226,0.08,4.48,8.81,0,0
663.291,0.11,4.48,7.63,0,0
663.361,0.34,3.38,9,0,0
663.431,1.18,3.53,7.63,0,0
663.514,0.5,4.1,8.5,0,0
663.581,0.57,3.41,8.12,0,0
663.643,1.46,3.6,8.66,0,0
663.706,1.12,4.33,8.08,0,0
663.771,0.5,4.48,7.04,0,0
663.837,1.38,4.63,8.43,0,0
663.9,1.12,4.4,7.7,0,0
663.96,0.61,3.91,7.01,0,0
664.029,1.73,4.25,9.19,0,0
664.092,0.99,4.79,8.08,0,0
664.161,0.23,4.1,7.63,0,0
664.231,1.5,4.63,8.27,0,0
664.303,0.72,4.56,7.12,0,0
664.367,1.04,4.02,8.58,0,0
664.435,1.31,4.37,8.96,0,0
664.501,0.38,4.21,7.63,0,0
664.572,1.14,4.29,8.39,0,0
664.641,0.89,4.75,8.43,0,0
664.707,0.38,3.91,7.55,0,0
664.769,0.65,3.34,8.54,0,0
664.833,0.76,3.17,7.86,0,0
664.903,0.27,3.15,8.66,0,0
664.971,0.34,3.15,9.08,0,0
665.043,0.19,2.87,8.54,0,0
665.111,0.84,3.57,8.62,0,0
665.177,0.19,3.76,8.66,0,0
665.238,-0.08,3.11,8.2,0,0
665.301,0.34,2.87,8.5,0,0
665.375,0.38,3.6,9.3,0,0
665.44,-0.08,3.11,7.74,0,0
665.502,0.04,2.64,8.69,0,0
665.574,0.42,2.49,8.88,0,0
665.638,-0.08,2.79,8.39,0,0
665.703,-0.34,2.72,8.96,0,0
665.768,0.08,2.96,9.08,0,0
665.833,-0.04,2.83,8.35,0,0
665.901,-0.5,2.3,8.85,0,0
665.971,-0.23,2.11,9.19,0,0
666.041,-0.38,2.07,8.69,0,0
666.105,-0.69,2.07,9.15,0,0
666.171,-0.65,1.99,9.43,0,0
666.235,-0.38,2.18,9.3,0,0
666.3,-0.42,2.3,9.34,0,0
666.361,-0.42,2.15,8.35,0,0
666.422,-0.23,1.99,8.73,0,0
666.496,-0.46,2.26,9.92,0,0
666.561,-0.53,2.15,9.38,0,0
666.631,-0.53,1.65,7.7,0,0
666.696,-0.42,1.73,10.04,0,0
666.762,-0.46,2.22,9.72,0,0
666.833,-1.23,2.45,9.58,0,0
666.902,-0.38,2.07,8.96,0,0
666.973,0,2.18,9.47,0,0
667.046,-0.5,2.45,8.39,0,0
667.111,-0.42,2.45,8.62,0,0
667.172,0,2.22,8.35,0,0
667.243,0.04,2.45,8.85,0,0
667.306,-0.15,2.64,8.92,0,0
667.371,0,2.79,8.47,0,0
667.44,0,3.06,8.85,0,0
667.501,-0.04,3.3,8.58,0,0
667.565,-0.15,3.17,8.5,0,0
667.631,0.15,3.21,8.66,0,0
667.701,-0.04,3.02,9.28,0,0
667.771,0.11,3.02,8.47,0,0
667.841,-0.08,3.02,8.81,0,0
667.911,0.3,3.3,8.39,0,0
667.981,0.23,3.91,8.39,0,0
668.052,0.57,4.48,8.01,0,0
668.117,0.23,3.68,8.54,0,0
668.183,0.99,3.57,7.65,0,0
668.244,1.14,4.48,8.27,0,0
668.311,0.08,4.21,8.58,0,0
668.383,0.76,3.95,7.44,0,0
668.452,0.89,4.48,8.12,0,0
668.521,0.5,4.06,8.08,0,0
668.591,1.14,3.99,8.12,0,0
668.658,0.72,4.52,9,0,0
668.721,0.34,4.02,7.63,0,0
668.785,1.12,4.18,8.16,0,0
668.851,1.12,4.79,7.89,0,0
668.922,0.61,4.18,7.65,0,0
668.991,1.12,4.4,8.39,0,0
669.061,0.69,4.33,7.78,0,0
669.131,1.08,4.18,7.93,0,0
669.201,1.04,4.4,7.89,0,0
669.271,0.72,4.52,8.27,0,0
669.341,0.76,4.21,7.86,0,0
669.411,1.14,4.29,7.89,0,0
669.481,0.65,4.37,8.39,0,0
669.543,0.84,4.4,8.27,0,0
669.613,0.91,4.33,7.27,0,0
669.681,1.04,4.4,7.86,0,0
669.752,1.14,4.44,7.63,0,0
669.823,0.8,4.14,7.78,0,0
669.889,0.76,4.02,7.89,0,0
669.956,1.14,4.18,7.5,0,0
670.021,0.72,4.37,7.59,0,0
670.092,0.8,4.29,8.58,0,0
670.156,1.08,4.4,8.35,0,0
670.227,0.89,4.44,8.58,0,0
670.287,1.12,4.37,7.82,0,0
670.348,1.08,4.6,8.54,0,0
670.412,0.95,4.63,7.63,0,0
670.483,1.23,4.18,8.69,0,0
670.548,1.46,4.33,7.63,0,0
670.613,0.76,4.52,8.16,0,0
670.681,0.89,4.33,7.65,0,0
670.751,1.31,4.02,6.89,0,0
670.822,0.84,3.99,8.05,0,0
670.888,1.14,4.06,8.69,0,0
670.952,0.72,4.6,8.69,0,0
671.021,0.23,4.33,8.47,0,0
671.082,1.42,4.67,8.69,0,0
671.152,0.91,4.94,8.01,0,0
671.214,0.91,4.4,8.35,0,0
671.281,1.08,3.95,7.86,0,0
671.344,0.89,3.76,7.78,0,0
671.412,0.84,3.38,7.65,0,0
671.481,0.61,3.06,8.08,0,0
671.542,0.65,3.21,7.97,0,0
671.613,0.34,3.41,8.39,0,0
671.681,0.5,3.6,8.27,0,0
671.752,0.91,3.45,8.81,0,0
671.822,1.27,3.49,8.62,0,0
671.893,0.91,3.6,7.25,0,0
671.957,0.72,4.21,9.04,0,0
672.022,0.89,3.99,8.08,0,0
672.092,0.91,3.49,7.86,0,0
672.163,1.12,4.63,9.49,0,0
672.227,0.3,4.75,7.4,0,0
672.291,0.95,3.99,8.16,0,0
672.361,1.69,4.21,8.2,0,0
672.432,0.91,4.02,8.35,0,0
672.501,1.04,3.26,7.93,0,0
672.571,0.99,3.15,7.82,0,0
672.642,0.84,3.53,8.12,0,0
672.713,0.46,3.6,8.39,0,0
672.777,0.57,3.53,7.86,0,0
672.842,0.5,3.87,9.47,0,0
672.917,0.57,3.72,8.24,0,0
672.981,0.69,3.83,8.81,0,0
673.052,0.53,3.87,8.2,0,0
673.113,0.38,3.6,8.43,0,0
673.172,0.89,3.76,8.24,0,0
673.231,0.38,3.79,7.74,0,0
673.293,0.19,3.79,8.81,0,0
673.361,0.65,3.91,8.66,0,0
673.431,0.3,3.87,8.27,0,0
673.505,0.84,4.21,8.35,0,0
673.573,0.69,4.67,8.05,0,0
673.638,0.57,4.29,7.78,0,0
673.702,1.08,4.21,8.35,0,0
673.771,0.99,4.14,7.59,0,0
673.841,0.53,4.14,8.47,0,0
673.911,0.91,4.21,7.86,0,0
673.973,0.61,4.06,8.16,0,0
674.041,0.65,4.02,8.05,0,0
674.122,0.53,4.48,7.82,0,0
674.191,0.61,4.21,7.65,0,0
674.269,0.8,4.14,8.85,0,0
674.333,0.34,3.91,7.55,0,0
674.401,0.19,3.64,8.5,0,0
674.471,0.72,3.64,7.74,0,0
674.541,0.65,3.57,7.78,0,0
674.611,1.08,3.45,7.78,0,0
674.682,0.95,3.21,8.39,0,0
674.749,1.31,3.45,8.01,0,0
674.81,0.95,3.83,9.7,0,0
674.871,1.31,4.06,8.16,0,0
674.932,0.95,3.6,8.08,0,0
675.001,0.84,3.53,8.85,0,0
675.074,0.91,3.87,8.5,0,0
675.137,0.3,3.87,8.88,0,0
675.202,0.84,3.57,8.2,0,0
675.263,1.33,3.68,8.27,0,0
675.328,0.69,3.64,8.2,0,0
675.393,0.23,3.53,8.35,0,0
675.461,0.5,3.64,8.92,0,0
675.526,0.72,4.06,8.96,0,0
675.591,0.3,3.64,7.78,0,0
675.654,0.72,3.41,8.2,0,0
675.721,0.65,3.57,8.12,0,0
675.787,0.08,3.49,8.27,0,0
675.852,0.8,3.49,8.35,0,0
675.923,0.57,3.45,7.93,0,0
675.991,0.5,3.49,8.08,0,0
676.062,0.53,3.57,8.08,0,0
676.133,0.42,3.53,8.39,0,0
676.202,0.57,3.72,8.58,0,0
676.272,0.3,3.91,8.58,0,0
676.335,0.27,3.91,8.69,0,0
676.4,0.46,3.83,8.58,0,0
676.461,0.3,3.83,8.39,0,0
676.524,0.23,3.64,8.31,0,0
676.591,0.34,3.72,8.35,0,0
676.661,0.11,3.64,7.93,0,0
676.732,0.57,3.72,8.92,0,0
676.801,0.65,3.57,8.24,0,0
676.871,0.27,3.72,8.62,0,0
676.941,0.38,3.64,8.39,0,0
677.012,0.57,3.53,8.39,0,0
677.081,0.53,3.6,8.08,0,0
677.151,0.34,3.72,8.2,0,0
677.224,0.34,3.64,8.62,0,0
677.288,0.23,3.72,8.39,0,0
677.353,0.38,3.68,8.5,0,0
677.421,0.5,3.68,8.5,0,0
677.492,0.5,3.6,8.24,0,0
677.56,0.69,3.68,8.2,0,0
677.623,0.69,3.45,8.12,0,0
677.691,0.84,3.57,8.43,0,0
677.761,0.91,3.49,7.82,0,0
677.826,0.84,3.53,8.39,0,0
677.891,0.84,3.64,9,0,0
677.962,0.15,3.64,8.12,0,0
678.024,0.8,3.83,8.69,0,0
678.086,1.12,4.02,8.43,0,0
678.151,0.53,3.79,8.08,0,0
678.215,0.99,3.68,8.39,0,0
678.281,0.69,3.53,7.74,0,0
678.351,0.69,3.41,7.27,0,0
678.421,0.72,3.26,8.96,0,0
678.491,0.65,3.64,9.19,0,0
678.566,0.53,3.76,8.05,0,0
678.634,0.69,4.18,9.43,0,0
678.696,1.04,4.14,8.77,0,0
678.758,1.08,3.83,8.66,0,0
678.821,1.12,3.38,8.12,0,0
678.887,0.91,3.41,7.97,0,0
678.956,0.91,3.83,8.62,0,0
679.022,0.89,3.64,7.93,0,0
679.091,1.08,3.49,8.27,0,0
679.162,1.08,3.68,8.31,0,0
679.225,0.72,3.64,7.63,0,0
679.291,1.31,3.64,8.01,0,0
679.361,0.84,3.45,8.39,0,0
679.431,1.23,3.53,8.39,0,0
679.501,0.89,3.57,8.58,0,0
679.573,0.84,3.76,8.35,0,0
679.647,0.53,3.79,8.47,0,0
679.714,0.57,4.14,8.08,0,0
679.775,0.3,4.25,8.31,0,0
679.842,0.3,4.1,7.93,0,0
679.911,0.38,4.06,8.58,0,0
679.983,0.5,4.18,7.89,0,0
680.048,0.34,4.02,8.27,0,0
680.111,0.89,4.25,8.24,0,0
680.172,0.34,3.99,8.01,0,0
680.239,0.72,3.87,8.5,0,0
680.303,0.69,3.83,7.74,0,0
680.366,0.27,4.02,8.24,0,0
680.429,0.34,4.06,8.05,0,0
680.49,0.19,3.87,8.31,0,0
680.559,0.69,4.06,8.05,0,0
680.623,0.23,4.14,8.85,0,0
680.692,0.27,4.02,8.24,0,0
680.761,0.08,3.79,8.05,0,0
680.831,0.84,4.37,10,0,0
680.901,0.11,3.91,8.54,0,0
680.971,0.08,2.64,6.55,0,0
681.043,0.34,2.96,9.77,0,0
681.111,-0.23,4.29,8.27,0,0
681.182,-1.14,3.64,7.59,0,0
681.245,0.04,3.57,10.27,0,0
681.311,0.46,3.83,8.31,0,0
681.38,0,3.45,8.27,0,0
681.452,0.5,3.6,7.97,0,0
681.523,-0.04,3.41,7.89,0,0
681.593,0.34,2.91,8.01,0,0
681.661,0.27,3.17,8.16,0,0
681.722,0.38,3.68,7.7,0,0
681.791,0,3.3,8.01,0,0
681.862,-0.19,3.34,9.72,0,0
681.935,-0.11,3.68,8.92,0,0
682,-0.15,3.68,8.73,0,0
682.07,0.23,3.72,8.85,0,0
682.14,0.23,4.14,9.04,0,0
682.21,-0.04,3.64,8.05,0,0
682.282,0.15,3.79,9.04,0,0
682.353,-0.23,3.6,7.78,0,0
682.421,0,3.38,8.77,0,0
682.494,0.27,3.34,7.89,0,0
682.554,0.04,3.68,8.31,0,0
682.617,0.38,3.57,8.5,0,0
682.679,0.61,3.45,9.15,0,0
682.742,0.57,3.64,8.69,0,0
682.811,0.38,3.76,9.08,0,0
682.882,0.34,3.76,9,0,0
682.951,0.34,3.68,7.97,0,0
683.021,0.46,3.6,9.15,0,0
683.096,0.42,3.45,7.82,0,0
683.161,0.38,3.26,7.93,0,0
683.226,0.57,3.38,8.2,0,0
683.291,0.08,3.45,8.58,0,0
683.361,0.53,3.6,7.93,0,0
683.432,0.72,3.79,9.3,0,0
683.501,1.14,3.15,6.78,0,0
683.564,0.61,2.76,8.35,0,0
683.629,0.69,3.76,9.47,0,0
683.693,-1.57,3.6,6.82,0,0
683.761,-0.84,3.34,10.88,0,0
683.831,0.04,5.9,10.53,0,0
683.901,-0.34,4.56,6.28,0,0
683.973,1.99,3.72,8.96,0,0
684.037,1.8,3.45,6.93,0,0
684.101,0.11,2.83,6.97,0,0
684.171,0.8,1.88,6.4,0,0
684.242,1.31,3.06,9.04,0,0
684.311,0.19,3.99,6.93,0,0
684.381,0.57,3.49,8.96,0,0
